order_id,node_id,order_type,quantity,goods
38,22,0,5,"[{""goods_type"": 3, ""weight"": 5}]"
39,23,0,10,"[{""goods_type"": 2, ""weight"": 6}, {""goods_type"": 3, ""weight"": 4}]"
40,23,1,4,"[{""goods_type"": 4, ""weight"": 4}]"
41,23,1,1,"[{""goods_type"": 1, ""weight"": 1}]"
42,25,0,5,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 3, ""weight"": 2}, {""goods_type"": 4, ""weight"": 2}]"
43,25,1,3,"[{""goods_type"": 4, ""weight"": 3}]"
44,26,0,1,"[{""goods_type"": 1, ""weight"": 1}]"
45,26,0,2,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 1, ""weight"": 1}]"
46,26,0,2,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
47,27,0,10,"[{""goods_type"": 2, ""weight"": 8}, {""goods_type"": 1, ""weight"": 2}]"
48,27,1,5,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 3, ""weight"": 4}]"
49,28,0,10,"[{""goods_type"": 3, ""weight"": 10}]"
50,29,0,5,"[{""goods_type"": 2, ""weight"": 5}]"
51,29,1,3,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 4, ""weight"": 2}]"
52,30,0,5,"[{""goods_type"": 4, ""weight"": 4}, {""goods_type"": 4, ""weight"": 1}]"
53,31,0,5,"[{""goods_type"": 1, ""weight"": 2}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 1, ""weight"": 2}]"
54,31,1,3,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 2, ""weight"": 2}]"
55,32,0,5,"[{""goods_type"": 3, ""weight"": 3}, {""goods_type"": 2, ""weight"": 2}]"
56,34,0,10,"[{""goods_type"": 2, ""weight"": 9}, {""goods_type"": 3, ""weight"": 1}]"
57,35,0,5,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}, {""goods_type"": 3, ""weight"": 3}]"
58,35,1,2,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
59,35,1,1,"[{""goods_type"": 4, ""weight"": 1}]"
60,36,0,4,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 2, ""weight"": 2}]"
61,36,0,1,"[{""goods_type"": 2, ""weight"": 1}]"
62,37,0,10,"[{""goods_type"": 3, ""weight"": 2}, {""goods_type"": 4, ""weight"": 1}, {""goods_type"": 2, ""weight"": 7}]"
63,37,1,5,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 3, ""weight"": 3}, {""goods_type"": 2, ""weight"": 1}]"
64,38,0,8,"[{""goods_type"": 4, ""weight"": 2}, {""goods_type"": 3, ""weight"": 3}, {""goods_type"": 4, ""weight"": 3}]"
65,38,0,2,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
66,39,0,5,"[{""goods_type"": 2, ""weight"": 2}, {""goods_type"": 3, ""weight"": 2}, {""goods_type"": 3, ""weight"": 1}]"
67,39,1,3,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 1, ""weight"": 2}]"
68,40,0,2,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
69,40,0,2,"[{""goods_type"": 4, ""weight"": 2}]"
70,40,0,1,"[{""goods_type"": 1, ""weight"": 1}]"
71,41,0,5,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 1, ""weight"": 4}]"
72,41,1,3,"[{""goods_type"": 4, ""weight"": 3}]"
73,42,0,4,"[{""goods_type"": 4, ""weight"": 2}, {""goods_type"": 2, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
74,42,0,1,"[{""goods_type"": 4, ""weight"": 1}]"
75,43,0,10,"[{""goods_type"": 1, ""weight"": 4}, {""goods_type"": 3, ""weight"": 2}, {""goods_type"": 2, ""weight"": 4}]"
76,43,1,5,"[{""goods_type"": 1, ""weight"": 4}, {""goods_type"": 1, ""weight"": 1}]"
77,44,0,7,"[{""goods_type"": 2, ""weight"": 2}, {""goods_type"": 2, ""weight"": 4}, {""goods_type"": 2, ""weight"": 1}]"
78,44,0,3,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 3, ""weight"": 2}]"
79,45,0,5,"[{""goods_type"": 2, ""weight"": 5}]"
80,45,1,2,"[{""goods_type"": 4, ""weight"": 2}]"
81,45,1,1,"[{""goods_type"": 4, ""weight"": 1}]"
82,46,0,5,"[{""goods_type"": 4, ""weight"": 5}]"
83,47,0,10,"[{""goods_type"": 2, ""weight"": 9}, {""goods_type"": 4, ""weight"": 1}]"
84,47,1,5,"[{""goods_type"": 2, ""weight"": 2}, {""goods_type"": 4, ""weight"": 3}]"
85,48,0,10,"[{""goods_type"": 2, ""weight"": 2}, {""goods_type"": 2, ""weight"": 5}, {""goods_type"": 4, ""weight"": 3}]"
86,49,0,5,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 3, ""weight"": 4}]"
87,49,1,1,"[{""goods_type"": 3, ""weight"": 1}]"
88,49,1,2,"[{""goods_type"": 1, ""weight"": 2}]"
89,50,0,5,"[{""goods_type"": 2, ""weight"": 5}]"
