id,addr,cluster,demand_delivery,demand_pickup,x,y,is_depot,service_time,tw_open,tw_close
53,C.51,1,10,0,505519.9522764709,4795084.875373232,False,15,596.0,921.0
54,C.52,1,10,3,504779.7875827344,4793895.46613428,False,6,644.0,1101.0
55,C.53,1,15,5,503554.29644832545,4793259.990914897,False,5,525.0,947.0
56,C.54,1,15,0,502518.7861499215,4795200.832210396,False,7,532.0,1038.0
57,C.55,1,10,10,505445.4687700293,4795447.740041817,False,8,567.0,1134.0
58,C.56,1,5,3,503586.38724651514,4793994.071332576,False,10,687.0,1004.0
59,C.57,1,5,3,503922.4773207867,4796028.420187796,False,14,600.0,931.0
60,C.58,1,5,3,504406.83436494553,4794606.751737011,False,9,492.0,798.0
61,C.59,2,10,0,497693.68056179467,4786712.553882063,False,8,568.0,925.0
62,C.60,2,5,0,501189.1236108143,4788509.809707477,False,12,604.0,1020.0
63,C.61,2,10,0,501054.1855030426,4789210.696193598,False,15,597.0,1123.0
64,C.62,2,5,0,497262.6806760043,4785855.857504345,False,8,533.0,1016.0
65,C.63,2,5,0,499006.2796620156,4788136.391710609,False,14,664.0,814.0
66,C.64,2,15,5,498959.4995823029,4786505.795644372,False,6,595.0,969.0
67,C.65,2,10,5,501648.786391301,4786543.09370797,False,7,597.0,780.0
68,C.66,2,5,3,499562.24874795,4787973.863465707,False,10,483.0,932.0
69,C.67,2,15,5,497886.3461623335,4786151.616681144,False,12,554.0,905.0
70,C.68,2,5,3,500739.9257386891,4787949.823120929,False,12,703.0,1124.0
71,C.69,2,10,0,498204.4693450807,4788261.236027812,False,15,528.0,1005.0
72,C.70,2,10,0,499368.9914111339,4786866.0612859605,False,13,486.0,1000.0
73,C.71,2,5,3,498757.67734654294,4788977.593722416,False,11,589.0,990.0
74,C.72,3,15,3,499279.3104655262,4800189.856968503,False,6,601.0,804.0
75,C.73,3,10,0,502421.18742873403,4796462.757313654,False,12,490.0,795.0
76,C.74,3,10,3,498473.91508461785,4795555.4314123355,False,11,571.0,961.0
77,C.75,4,5,0,503667.293709776,4795066.519125018,False,12,661.0,1108.0
78,C.76,4,5,3,502690.7264688507,4796469.182303936,False,7,712.0,908.0
79,C.77,4,15,5,504410.85835862544,4795847.943552631,False,11,694.0,821.0
80,C.78,4,5,3,505587.6887977642,4792236.817292143,False,14,652.0,1115.0
81,C.79,4,10,10,502754.352528732,4795380.420990504,False,13,502.0,1015.0
82,C.80,4,10,5,504641.7790870088,4795440.414558882,False,7,507.0,1139.0
83,C.81,4,10,5,502107.2175573251,4795135.600041759,False,14,714.0,813.0
84,C.82,4,5,5,505186.0456798743,4794424.432130118,False,10,590.0,1124.0
85,C.83,4,5,5,504445.9836403131,4796590.938249407,False,6,536.0,824.0
86,C.84,4,10,3,505237.9199855964,4796650.340737762,False,6,505.0,913.0
87,C.85,4,5,0,503799.6837168307,4792513.707447009,False,9,632.0,800.0
88,C.86,4,5,0,503424.3120825743,4794199.94862671,False,9,533.0,901.0
89,C.87,4,5,3,504925.8409232688,4794983.823218457,False,11,508.0,849.0
90,C.88,4,10,0,502376.8417741299,4796295.70984446,False,6,690.0,1131.0
91,C.89,4,15,0,501855.1108019197,4795199.32345167,False,15,576.0,1140.0
92,C.90,4,5,10,503940.54561915196,4794337.187439802,False,11,643.0,827.0
93,C.91,4,5,5,503478.98407176946,4796008.940292769,False,9,493.0,818.0
94,C.92,4,5,5,504611.09999813786,4794903.896697339,False,10,557.0,1066.0
95,C.93,4,10,0,505256.3617091768,4795016.618969014,False,12,514.0,789.0
96,C.94,4,10,0,504586.11689498136,4795124.909879915,False,14,509.0,809.0
97,C.95,4,10,0,505160.7839741921,4795846.670129006,False,8,571.0,1023.0
98,C.96,4,10,0,504331.76279999857,4794787.240477991,False,11,496.0,1053.0
99,C.97,4,10,0,504540.0148979853,4795981.835791177,False,10,674.0,867.0
100,C.98,4,15,0,503806.51134820125,4795069.817237912,False,14,687.0,1023.0
101,C.99,4,15,5,504504.55455321824,4793877.080096299,False,6,717.0,1108.0
102,C.100,4,5,3,504146.48339427623,4795113.368433165,False,12,637.0,794.0
103,C.101,4,5,0,504336.7121558349,4793939.243916226,False,14,572.0,783.0
104,C.102,4,5,0,503746.4311602958,4795206.684147731,False,13,652.0,970.0
105,C.103,4,5,3,504917.2150405656,4796152.868715078,False,9,558.0,947.0
106,C.104,4,20,0,503093.9569401981,4793869.145192797,False,14,589.0,788.0
107,C.105,4,10,5,503924.4811749151,4795594.6280869655,False,8,696.0,888.0
108,C.106,4,5,0,505520.6406802491,4794162.655049976,False,10,658.0,916.0
109,C.107,4,10,0,502808.03381249466,4795399.5406719,False,12,581.0,933.0
110,C.108,4,10,0,501352.28544589685,4796189.745090425,False,15,585.0,988.0
111,C.109,4,5,0,504386.24859955756,4792602.084311068,False,7,526.0,1051.0
112,C.110,4,5,3,503638.1546115758,4793820.129007755,False,14,660.0,922.0
113,C.111,4,10,3,505159.5346884462,4794714.724665868,False,15,543.0,878.0
114,C.112,4,10,3,503789.8819041236,4795535.548587018,False,15,645.0,1087.0
115,C.113,4,5,0,503221.29311412404,4794957.84000477,False,5,543.0,848.0
116,C.114,5,5,3,499626.34306162293,4786425.827108606,False,8,566.0,1026.0
117,C.115,5,10,3,502132.9814304215,4787738.529690945,False,8,696.0,1040.0
118,C.116,5,5,5,498226.45126538095,4785324.105119031,False,5,713.0,1055.0
119,C.117,5,10,0,501043.9820196353,4786736.915933951,False,13,486.0,858.0
120,C.118,5,10,0,499261.4262474147,4787761.9635611195,False,7,501.0,925.0
121,C.119,5,5,3,500340.76975099853,4786662.573576662,False,9,560.0,890.0
122,C.120,5,15,3,502236.13586689474,4787713.140095166,False,10,689.0,1037.0
123,C.121,5,10,0,500507.81362842256,4787369.038461216,False,12,720.0,872.0
124,C.122,5,5,0,500128.394851748,4788028.8000788735,False,10,648.0,792.0
125,C.123,5,10,0,501600.3468021793,4786876.061173566,False,7,553.0,1039.0
126,C.124,5,10,5,501031.15837351186,4786256.921302675,False,10,617.0,888.0
127,C.125,6,10,0,502580.4521914079,4797861.253199904,False,5,664.0,1109.0
128,C.126,6,5,5,500211.86390877207,4797650.86355325,False,8,614.0,968.0
129,C.127,6,20,3,501598.7127117406,4798803.631204414,False,10,719.0,874.0
130,C.128,6,10,5,502528.99643176707,4798084.432472416,False,11,604.0,884.0
131,C.129,6,5,5,501001.90399879706,4797774.079207382,False,15,529.0,787.0
132,C.130,6,5,0,499779.1321166682,4794294.327182368,False,15,709.0,846.0
133,C.131,6,5,5,500592.3680305432,4798386.473942163,False,14,698.0,970.0
134,C.132,6,15,0,502027.7490999281,4797049.896617139,False,7,531.0,1035.0
135,C.133,6,5,5,501054.19705488544,4797325.190016309,False,13,640.0,788.0
136,C.134,6,5,3,499360.5298493549,4797333.399827632,False,11,480.0,896.0
137,C.135,6,15,0,501522.67260024045,4797878.799292371,False,5,715.0,1046.0
138,C.136,6,5,3,501730.1377628612,4798296.810034562,False,6,660.0,878.0
139,C.137,6,5,10,500380.3257366585,4797711.289371671,False,5,667.0,1077.0
140,C.138,6,5,0,501538.99325072573,4797520.542707184,False,15,641.0,943.0
141,C.139,6,5,3,501100.7223145526,4797228.015287155,False,13,483.0,920.0
142,C.140,6,5,3,500569.7845536296,4792928.267379714,False,13,624.0,1047.0
143,C.141,6,10,5,499254.4571076876,4796605.09077666,False,11,611.0,816.0
144,C.142,6,5,0,502100.2446741269,4795820.29257918,False,14,650.0,853.0
145,C.143,7,5,0,498387.1874467269,4794344.339381277,False,7,697.0,852.0
146,C.144,7,10,0,497677.14463794354,4794300.822364037,False,9,483.0,1087.0
147,C.145,7,10,3,496384.5356153435,4794279.408614817,False,8,480.0,978.0
148,C.146,8,10,0,497947.9310677703,4787419.956126858,False,11,550.0,909.0
149,C.147,8,10,5,497687.8646080667,4788675.47696723,False,13,701.0,1025.0
150,C.148,9,5,0,496289.07236308657,4795320.4276024,False,6,657.0,1091.0
151,C.149,9,10,3,497298.43370110885,4793475.556592504,False,12,680.0,839.0
152,C.150,9,10,0,497815.41310061206,4793180.340925092,False,13,668.0,1058.0
153,C.151,9,5,0,495742.24615329935,4794754.616347685,False,14,514.0,882.0
154,C.152,9,15,0,496910.3294855361,4795793.71278718,False,14,487.0,1075.0
155,C.153,9,5,0,496134.47542247176,4795824.459034881,False,13,631.0,1099.0
156,C.154,9,10,3,498861.64339019754,4795201.00025267,False,14,690.0,1120.0
157,C.155,9,5,5,498809.25140823453,4794832.009805992,False,11,515.0,930.0
158,C.156,9,10,3,495743.48859215016,4795387.685202895,False,13,657.0,936.0
159,C.157,9,10,10,497397.3612597012,4793747.203382732,False,13,602.0,985.0
160,C.158,9,15,5,498215.41916097497,4796797.98543563,False,7,522.0,958.0
161,C.159,9,5,3,497952.2954004516,4796782.326101746,False,8,506.0,976.0
162,C.160,9,10,5,497032.17564198124,4795288.174777544,False,6,511.0,1002.0
163,C.161,9,10,3,498502.1689541172,4795010.360503991,False,14,557.0,868.0
164,C.162,9,10,0,495848.88237321266,4794279.8948328085,False,7,600.0,1066.0
165,C.163,9,10,3,496570.58846672636,4795408.098614959,False,15,625.0,1055.0
166,C.164,9,10,0,495881.1290962885,4793944.01915478,False,15,635.0,1015.0
167,C.165,9,10,3,497873.2921936407,4792105.265562805,False,9,636.0,962.0
168,C.166,9,5,3,496235.13575084065,4791516.6712394105,False,9,495.0,988.0
169,C.167,9,10,0,496728.8009894755,4793814.202000204,False,10,578.0,909.0
170,C.168,9,5,0,497675.50444191886,4794961.253747501,False,11,526.0,932.0
171,C.169,9,20,5,497772.1998965334,4795171.966080744,False,11,666.0,792.0
172,C.170,9,10,3,495845.7483844937,4794189.491589788,False,5,510.0,901.0
173,C.171,9,20,0,498202.28634052735,4794943.802200571,False,6,483.0,1138.0
174,C.172,10,5,3,496605.22597153456,4793899.811868718,False,13,644.0,999.0
175,C.173,10,15,3,495735.1246908198,4794592.597255272,False,14,496.0,885.0
176,C.174,10,15,3,496869.80658923707,4794489.200994727,False,6,518.0,849.0
177,C.175,10,10,10,497909.84853483876,4795195.146571309,False,10,527.0,974.0
178,C.176,10,10,3,495789.4259027044,4796801.472147951,False,15,653.0,965.0
179,C.177,10,5,0,495789.97446437634,4796165.349494346,False,15,697.0,878.0
180,C.178,10,15,5,495651.1992872574,4794321.302929503,False,5,655.0,861.0
181,C.179,10,10,5,494610.4775185902,4795424.5566338,False,7,518.0,854.0
182,C.180,10,5,0,496358.0571510236,4796278.828242287,False,6,712.0,1119.0
183,C.181,10,5,0,497791.20333554305,4795263.614197274,False,7,611.0,971.0
184,C.182,10,15,0,497142.9993006005,4794767.960714672,False,9,509.0,1104.0
185,C.183,10,15,3,496731.19893913245,4795308.800113601,False,15,637.0,993.0
186,C.184,10,20,3,497089.1777578882,4793929.674172924,False,14,501.0,1094.0
187,C.185,10,10,3,496347.522215085,4794104.862651074,False,10,682.0,1097.0
188,C.186,10,5,5,494596.8360352838,4793496.758917758,False,13,545.0,923.0
189,C.187,10,5,3,497874.7625381775,4795142.077419884,False,15,587.0,995.0
190,C.188,10,5,0,498219.6494885416,4794615.916512773,False,14,491.0,1140.0
191,C.189,11,5,0,499493.95832638233,4793925.813327595,False,8,701.0,1103.0
192,C.190,11,5,0,500284.6847060554,4793744.453103537,False,11,515.0,794.0
193,C.191,11,5,0,501045.69791291584,4793631.433594301,False,10,497.0,996.0
194,C.192,11,10,3,502779.3547671976,4793641.276598665,False,6,569.0,814.0
195,C.193,11,15,5,501696.18143764464,4795406.430269925,False,14,660.0,962.0
196,C.194,11,10,0,497740.7225710212,4794668.539909887,False,15,678.0,1049.0
197,C.195,11,15,3,500768.87016018445,4793222.341172503,False,15,480.0,1137.0
198,C.196,11,10,3,502196.88911525544,4795556.944704946,False,15,606.0,879.0
199,C.197,11,5,0,498876.2518105477,4793987.217288791,False,12,665.0,786.0
200,C.198,11,5,0,501143.5711242549,4794086.749111189,False,11,569.0,809.0
201,C.199,11,5,0,500197.72937736276,4792652.817104802,False,11,566.0,1084.0
202,C.200,11,5,0,501862.0486370994,4793060.601609914,False,12,569.0,923.0
203,C.201,11,10,5,500966.80863401614,4792831.395790487,False,15,716.0,890.0
204,C.202,11,5,0,499420.88145452895,4793760.887437992,False,5,613.0,1011.0
205,C.203,11,5,0,500240.67822605127,4794424.139695337,False,5,549.0,958.0
206,C.204,11,5,3,500311.66518874286,4794098.278759306,False,12,523.0,851.0
207,C.205,11,20,10,500333.886142228,4795563.252987283,False,8,679.0,989.0
208,C.206,11,10,0,501824.8155337303,4792592.290393746,False,9,631.0,999.0
209,C.207,11,10,0,499470.5560943317,4793795.442852247,False,12,565.0,859.0
210,C.208,11,5,0,501685.36157159344,4792118.072804841,False,9,498.0,862.0
211,C.209,11,10,0,500119.0003888942,4792551.354834076,False,14,580.0,821.0
212,C.210,12,10,0,505463.99405280617,4794230.656258822,False,8,625.0,1052.0
213,C.211,12,10,3,503390.7021602342,4794554.976395082,False,10,574.0,970.0
214,C.212,12,20,0,502982.46344472765,4795827.92915924,False,9,580.0,952.0
215,C.213,12,5,0,501390.52774930047,4795509.57274677,False,11,509.0,786.0
216,C.214,12,15,5,502970.4744226533,4795067.542058993,False,14,649.0,934.0
217,C.215,12,15,0,503700.16367096605,4793647.022020885,False,11,512.0,789.0
218,C.216,12,5,0,502317.61644825654,4793946.510052781,False,8,681.0,813.0
219,C.217,12,10,0,503631.15993322106,4795489.550852686,False,9,708.0,815.0
220,C.218,12,20,10,505471.2572727899,4796036.068676182,False,7,491.0,785.0
221,C.219,12,5,0,503097.733591606,4793825.925394575,False,8,597.0,994.0
222,C.220,12,10,5,502814.4403407561,4794149.709703057,False,8,573.0,913.0
223,C.221,12,20,3,502597.81823976187,4795318.522209013,False,7,634.0,1064.0
224,C.222,12,10,0,502576.38308898103,4795292.845435155,False,14,646.0,905.0
225,C.223,12,5,10,504589.19293626613,4793208.751349486,False,9,616.0,1116.0
226,C.224,12,10,0,504004.9024842597,4795351.375616128,False,9,628.0,953.0
227,C.225,12,5,0,505094.7282551307,4794439.458627724,False,15,555.0,931.0
228,C.226,12,10,5,506370.3054699851,4797126.755955675,False,11,508.0,1110.0
229,C.227,12,5,3,501750.03064170905,4795456.538251283,False,8,640.0,805.0
230,C.228,12,10,3,504402.5944501301,4795663.268139851,False,8,714.0,894.0
231,C.229,12,10,0,502604.15679867973,4795694.331162629,False,13,669.0,1063.0
232,C.230,12,10,0,504893.17915764014,4793700.7871432165,False,10,596.0,854.0
233,C.231,12,10,3,503620.20559871185,4797490.15227173,False,8,494.0,945.0
234,C.232,12,10,0,503979.287313037,4793210.006503059,False,6,481.0,968.0
235,C.233,12,10,0,502406.6870864842,4796112.343770039,False,10,659.0,857.0
236,C.234,12,5,0,503434.7875698642,4795899.896724977,False,6,710.0,869.0
237,C.235,12,10,0,504054.0947013299,4794585.097144105,False,9,596.0,955.0
238,C.236,12,5,5,505573.793776168,4795957.240380056,False,10,651.0,800.0
239,C.237,12,15,0,502993.0273671097,4794776.412161412,False,8,661.0,833.0
240,C.238,12,5,10,503285.6701141636,4794346.946266173,False,7,497.0,963.0
241,C.239,12,10,0,505079.6475706187,4795720.971003223,False,11,482.0,1138.0
242,C.240,12,10,3,502915.2916595608,4793949.626810694,False,6,614.0,1001.0
243,C.241,12,10,0,505317.362172769,4794888.393809491,False,15,650.0,1094.0
244,C.242,12,5,0,503935.5961103285,4794444.487901524,False,10,689.0,1107.0
245,C.243,12,10,0,504310.2475539102,4794754.324588512,False,8,715.0,958.0
246,C.244,12,10,0,504387.52676301124,4795676.774318956,False,10,645.0,1055.0
247,C.245,12,10,3,503207.0353359121,4794444.260353184,False,8,644.0,891.0
248,C.246,12,5,10,504414.3641833669,4794926.7113043135,False,8,665.0,1003.0
249,C.247,13,10,3,499077.6256977181,4787570.27899796,False,8,640.0,993.0
250,C.248,13,10,0,501414.19599868945,4789835.195092675,False,13,587.0,838.0
251,C.249,13,10,0,500092.53487785667,4788515.874652321,False,11,666.0,1106.0
252,C.250,13,10,0,499945.4835595601,4790024.5319573935,False,7,574.0,888.0
253,C.251,13,10,3,500501.5022055481,4788023.536231951,False,7,601.0,936.0
254,C.252,13,5,3,498968.43850787013,4785619.070268795,False,10,490.0,970.0
255,C.253,13,5,5,500712.50866999984,4787070.491556563,False,10,547.0,979.0
256,C.254,13,5,0,500096.8132949993,4785344.854150542,False,8,602.0,1091.0
257,C.255,13,5,3,497808.3309166951,4788019.0636416,False,13,689.0,975.0
258,C.256,13,10,0,497967.7630002791,4788279.585036814,False,8,675.0,814.0
259,C.257,13,10,3,498994.64353665913,4786322.000804848,False,13,592.0,1025.0
260,C.258,13,5,3,498096.19220496184,4786598.336344424,False,8,577.0,1016.0
261,C.259,13,15,3,499395.46584716055,4787563.601075482,False,6,572.0,883.0
262,C.260,13,5,3,498464.91441030096,4785947.375124083,False,6,695.0,786.0
263,C.261,13,10,0,499564.13233631494,4785857.3082769085,False,9,501.0,1062.0
264,C.262,13,10,3,501375.45125111775,4788871.458457649,False,8,673.0,780.0
265,C.263,13,5,0,499622.14771573263,4787522.752741796,False,11,651.0,998.0
266,C.264,13,5,3,499317.84265411773,4786715.368770752,False,15,606.0,1009.0
267,C.265,13,10,0,500147.2911773424,4785354.557333731,False,9,613.0,951.0
268,C.266,13,5,3,498845.6962484929,4788407.921628273,False,10,649.0,866.0
269,C.267,13,15,5,500693.4971712752,4786563.67814534,False,14,504.0,820.0
270,C.268,13,10,5,500275.65554374893,4789617.921335044,False,8,664.0,902.0
271,C.269,13,15,5,499728.0386744583,4788416.272117232,False,6,564.0,1110.0
272,C.270,14,5,3,495964.5297747113,4794157.626526011,False,14,534.0,1077.0
273,C.271,14,10,3,496075.7339634422,4794806.8660261715,False,13,623.0,957.0
274,C.272,14,10,3,499000.5213955332,4794152.104819935,False,14,574.0,842.0
275,C.273,14,10,5,496833.18866379856,4795062.858172529,False,11,621.0,944.0
276,C.274,15,5,0,500390.7116541781,4792683.8123867195,False,8,646.0,966.0
277,C.275,15,10,10,501532.3095766138,4794124.0641476605,False,7,635.0,988.0
278,C.276,15,10,5,500015.41107611306,4794530.383816425,False,14,703.0,1006.0
279,C.277,15,10,3,499419.92035997246,4792848.535512425,False,7,699.0,827.0
280,C.278,15,5,0,500062.91836405173,4793408.442736421,False,13,658.0,1003.0
281,C.279,15,15,0,500055.59932213114,4791557.626550937,False,9,598.0,782.0
282,C.280,15,5,5,500388.6594217672,4794745.82923415,False,7,656.0,954.0
283,C.281,15,15,0,501243.1483456687,4793399.002157216,False,9,488.0,878.0
284,C.282,15,15,5,501177.5907609663,4794625.477012017,False,6,665.0,895.0
285,C.283,15,15,0,501921.2904110303,4793904.859421455,False,15,652.0,1049.0
286,C.284,16,10,0,500584.5017252302,4797920.9826180395,False,8,629.0,1032.0
287,C.285,16,10,5,498895.336640777,4797316.583735457,False,14,639.0,1096.0
288,C.286,16,20,3,499108.7568671403,4797016.890671998,False,6,676.0,874.0
289,C.287,16,5,3,497694.9245787899,4800006.399937739,False,6,694.0,1052.0
290,C.288,16,10,3,500131.56382060563,4796588.693717608,False,12,676.0,803.0
291,C.289,16,10,0,503540.5984438175,4796569.385288726,False,5,521.0,895.0
292,C.290,16,10,3,499261.1631325784,4798547.974568877,False,11,532.0,930.0
293,C.291,16,5,0,497648.9817398961,4797864.364533705,False,9,703.0,1117.0
294,C.292,16,10,5,501961.9027035026,4798488.71870515,False,15,666.0,829.0
295,C.293,16,15,5,503643.1614431561,4797090.44325881,False,12,553.0,985.0
296,C.294,16,5,0,501164.2052783118,4797330.531140415,False,5,518.0,1114.0
297,C.295,16,15,3,501153.17887366394,4799231.322735594,False,15,601.0,858.0
298,C.296,16,5,3,500434.8415116275,4795947.055104503,False,11,494.0,849.0
299,C.297,16,5,0,498653.5913233879,4796826.74754709,False,9,678.0,806.0
300,C.298,16,5,10,499065.84569870785,4797908.10488571,False,8,636.0,1050.0
301,C.299,16,5,0,500426.59600472177,4796715.167015894,False,11,602.0,829.0
302,C.300,16,15,0,500196.5535919643,4796266.0249448605,False,14,590.0,1071.0
303,C.301,16,5,3,500668.4924866761,4797692.381415344,False,6,610.0,1026.0
304,C.302,16,10,3,501801.88978871383,4798553.16679979,False,5,562.0,1043.0
305,C.303,16,5,3,500108.4946016996,4796781.198764633,False,5,489.0,858.0
306,C.304,16,10,3,501826.36010768556,4796747.892455027,False,15,571.0,969.0
307,C.305,16,10,3,500116.3523481167,4796172.97436918,False,5,508.0,826.0
308,C.306,16,5,3,502052.58751143893,4796595.027787914,False,9,686.0,1140.0
309,C.307,16,5,0,500910.3410804881,4798250.527295796,False,14,514.0,1133.0
310,C.308,16,15,0,500283.7035908942,4797047.475444833,False,11,485.0,1131.0
311,C.309,16,5,0,500889.8528726587,4795984.211206884,False,6,619.0,968.0
312,C.310,16,10,0,500454.4533894109,4797265.034856388,False,14,590.0,1035.0
313,C.311,16,5,3,500942.46108521597,4798211.632813184,False,12,517.0,1001.0
314,C.312,16,10,0,501716.427438221,4796275.9372037435,False,8,556.0,1020.0
315,C.313,16,5,0,500702.04128190124,4795355.873736486,False,7,572.0,1048.0
316,C.314,16,10,0,500363.21737657546,4799579.190191847,False,14,626.0,780.0
317,C.315,16,5,5,499458.480554107,4795295.964779948,False,15,546.0,813.0
318,C.316,16,20,5,501501.7136231501,4796519.372923373,False,12,615.0,858.0
319,C.317,16,5,3,501224.6266716833,4797228.754214231,False,6,487.0,1015.0
320,C.318,16,10,5,499388.36857888696,4796623.286758507,False,15,601.0,1113.0
321,C.319,16,10,3,501809.2931335049,4796860.306986414,False,15,563.0,1128.0
322,C.320,16,5,3,499368.8791608772,4797642.40580145,False,7,654.0,877.0
323,C.321,16,10,0,502041.7661494807,4794080.134010745,False,7,611.0,861.0
324,C.322,16,5,3,501632.13599262445,4795429.926634172,False,14,658.0,971.0
325,C.323,16,15,3,501310.2986271177,4797003.311263285,False,15,564.0,1032.0
326,C.324,16,15,3,500354.3058089996,4796465.139585632,False,5,674.0,817.0
327,C.325,16,15,3,501497.63573919976,4797105.493509931,False,10,524.0,793.0
328,C.326,16,5,3,502098.3463942894,4797223.383939158,False,6,615.0,1126.0
329,C.327,16,10,3,501517.5223053298,4794411.096005435,False,5,566.0,1089.0
330,C.328,16,10,5,500002.3999739285,4798478.568398582,False,6,495.0,988.0
331,C.329,16,15,0,501127.58837882656,4796352.27854028,False,10,556.0,1136.0
332,C.330,16,10,3,502165.14198355406,4795911.584178269,False,8,674.0,868.0
333,C.331,16,15,0,503445.61781666806,4797200.226355151,False,10,719.0,835.0
334,C.332,16,10,3,500560.44443060097,4797078.792273339,False,13,488.0,873.0
335,C.333,16,10,3,501836.15972735774,4798386.228981186,False,14,539.0,872.0
336,C.334,16,5,0,502168.0766241012,4797276.447795324,False,14,557.0,1119.0
337,C.335,16,10,3,499831.8140012123,4798339.933017629,False,12,556.0,864.0
338,C.336,16,10,0,502945.1939816738,4795824.387149487,False,5,550.0,1024.0
339,C.337,16,10,3,499528.47837909986,4797120.4332662495,False,12,494.0,801.0
340,C.338,17,10,0,498343.70275121013,4786774.639334682,False,13,550.0,1070.0
341,C.339,17,10,3,499798.61102667236,4785895.1605362445,False,10,581.0,1051.0
342,C.340,17,5,0,499544.25445327774,4787584.618775081,False,14,705.0,1085.0
343,C.341,17,10,3,499492.64308975893,4787774.379966145,False,9,648.0,901.0
