order_id,node_id,order_type,quantity,goods
43,23,0,5,"[{""goods_type"": 2, ""weight"": 2}, {""goods_type"": 4, ""weight"": 3}]"
44,23,1,3,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 1, ""weight"": 2}]"
45,24,0,3,"[{""goods_type"": 2, ""weight"": 3}]"
46,24,0,1,"[{""goods_type"": 3, ""weight"": 1}]"
47,24,0,1,"[{""goods_type"": 1, ""weight"": 1}]"
48,25,0,10,"[{""goods_type"": 1, ""weight"": 10}]"
49,25,1,5,"[{""goods_type"": 4, ""weight"": 4}, {""goods_type"": 4, ""weight"": 1}]"
50,26,0,5,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 2, ""weight"": 4}]"
51,26,0,2,"[{""goods_type"": 1, ""weight"": 2}]"
52,26,0,3,"[{""goods_type"": 3, ""weight"": 3}]"
53,28,0,4,"[{""goods_type"": 4, ""weight"": 2}, {""goods_type"": 2, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
54,28,0,1,"[{""goods_type"": 1, ""weight"": 1}]"
55,29,0,7,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 2, ""weight"": 2}, {""goods_type"": 4, ""weight"": 4}]"
56,29,0,3,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 1, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
57,29,1,5,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 2, ""weight"": 3}]"
58,30,0,4,"[{""goods_type"": 4, ""weight"": 2}, {""goods_type"": 4, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
59,30,0,6,"[{""goods_type"": 2, ""weight"": 2}, {""goods_type"": 1, ""weight"": 3}, {""goods_type"": 3, ""weight"": 1}]"
60,31,0,5,"[{""goods_type"": 4, ""weight"": 2}, {""goods_type"": 2, ""weight"": 2}, {""goods_type"": 2, ""weight"": 1}]"
61,31,1,3,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 3, ""weight"": 2}]"
62,32,0,2,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 4, ""weight"": 1}]"
63,32,0,3,"[{""goods_type"": 3, ""weight"": 2}, {""goods_type"": 2, ""weight"": 1}]"
64,33,0,10,"[{""goods_type"": 3, ""weight"": 4}, {""goods_type"": 1, ""weight"": 1}, {""goods_type"": 3, ""weight"": 5}]"
65,33,1,5,"[{""goods_type"": 3, ""weight"": 5}]"
66,34,0,6,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 1, ""weight"": 3}, {""goods_type"": 3, ""weight"": 2}]"
67,34,0,4,"[{""goods_type"": 2, ""weight"": 4}]"
68,35,0,5,"[{""goods_type"": 2, ""weight"": 4}, {""goods_type"": 3, ""weight"": 1}]"
69,35,1,3,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 1, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
70,36,0,5,"[{""goods_type"": 1, ""weight"": 3}, {""goods_type"": 1, ""weight"": 1}, {""goods_type"": 1, ""weight"": 1}]"
71,37,0,10,"[{""goods_type"": 4, ""weight"": 10}]"
72,37,1,5,"[{""goods_type"": 4, ""weight"": 5}]"
73,38,0,2,"[{""goods_type"": 3, ""weight"": 2}]"
74,38,0,7,"[{""goods_type"": 3, ""weight"": 2}, {""goods_type"": 4, ""weight"": 4}, {""goods_type"": 3, ""weight"": 1}]"
75,38,0,1,"[{""goods_type"": 4, ""weight"": 1}]"
76,39,0,5,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 2, ""weight"": 4}]"
77,39,1,3,"[{""goods_type"": 2, ""weight"": 3}]"
78,40,0,5,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 4, ""weight"": 3}, {""goods_type"": 4, ""weight"": 1}]"
79,41,0,10,"[{""goods_type"": 2, ""weight"": 10}]"
80,41,1,5,"[{""goods_type"": 4, ""weight"": 5}]"
81,42,0,10,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 3, ""weight"": 9}]"
82,43,0,5,"[{""goods_type"": 2, ""weight"": 5}]"
83,43,1,3,"[{""goods_type"": 4, ""weight"": 3}]"
84,44,0,5,"[{""goods_type"": 4, ""weight"": 2}, {""goods_type"": 4, ""weight"": 3}]"
85,45,0,10,"[{""goods_type"": 4, ""weight"": 10}]"
86,45,1,5,"[{""goods_type"": 1, ""weight"": 5}]"
87,46,0,3,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 2, ""weight"": 2}]"
88,46,0,7,"[{""goods_type"": 4, ""weight"": 6}, {""goods_type"": 4, ""weight"": 1}]"
89,47,0,5,"[{""goods_type"": 2, ""weight"": 5}]"
90,47,1,3,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 1, ""weight"": 2}]"
91,48,0,5,"[{""goods_type"": 1, ""weight"": 3}, {""goods_type"": 1, ""weight"": 1}, {""goods_type"": 1, ""weight"": 1}]"
92,49,0,10,"[{""goods_type"": 3, ""weight"": 10}]"
93,49,1,5,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 1, ""weight"": 2}, {""goods_type"": 1, ""weight"": 2}]"
94,50,0,3,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
95,50,0,7,"[{""goods_type"": 1, ""weight"": 7}]"
96,51,0,5,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 4, ""weight"": 4}]"
97,51,1,2,"[{""goods_type"": 1, ""weight"": 2}]"
98,51,1,1,"[{""goods_type"": 3, ""weight"": 1}]"
99,52,0,5,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 3, ""weight"": 4}]"
100,53,0,10,"[{""goods_type"": 3, ""weight"": 10}]"
101,53,1,5,"[{""goods_type"": 2, ""weight"": 4}, {""goods_type"": 3, ""weight"": 1}]"
102,55,0,5,"[{""goods_type"": 4, ""weight"": 4}, {""goods_type"": 4, ""weight"": 1}]"
103,55,1,3,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 1, ""weight"": 2}]"
104,56,0,5,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 3, ""weight"": 4}]"
105,57,0,9,"[{""goods_type"": 1, ""weight"": 9}]"
106,57,0,1,"[{""goods_type"": 1, ""weight"": 1}]"
107,57,1,5,"[{""goods_type"": 1, ""weight"": 3}, {""goods_type"": 1, ""weight"": 2}]"
108,58,0,8,"[{""goods_type"": 2, ""weight"": 2}, {""goods_type"": 3, ""weight"": 4}, {""goods_type"": 1, ""weight"": 2}]"
109,58,0,2,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
110,59,0,5,"[{""goods_type"": 3, ""weight"": 5}]"
111,59,1,3,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 1, ""weight"": 2}]"
112,60,0,2,"[{""goods_type"": 3, ""weight"": 2}]"
113,60,0,1,"[{""goods_type"": 4, ""weight"": 1}]"
114,60,0,2,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 4, ""weight"": 1}]"
115,61,0,10,"[{""goods_type"": 2, ""weight"": 2}, {""goods_type"": 1, ""weight"": 6}, {""goods_type"": 2, ""weight"": 2}]"
116,61,1,5,"[{""goods_type"": 3, ""weight"": 5}]"
117,62,0,10,"[{""goods_type"": 2, ""weight"": 7}, {""goods_type"": 3, ""weight"": 3}]"
118,63,0,5,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 2, ""weight"": 4}]"
119,63,1,1,"[{""goods_type"": 1, ""weight"": 1}]"
120,63,1,2,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
121,64,0,3,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}, {""goods_type"": 4, ""weight"": 1}]"
122,64,0,1,"[{""goods_type"": 2, ""weight"": 1}]"
123,64,0,1,"[{""goods_type"": 2, ""weight"": 1}]"
124,65,0,10,"[{""goods_type"": 1, ""weight"": 4}, {""goods_type"": 1, ""weight"": 2}, {""goods_type"": 3, ""weight"": 4}]"
125,65,1,5,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 1, ""weight"": 3}]"
126,66,0,6,"[{""goods_type"": 1, ""weight"": 2}, {""goods_type"": 2, ""weight"": 3}, {""goods_type"": 1, ""weight"": 1}]"
127,66,0,4,"[{""goods_type"": 2, ""weight"": 3}, {""goods_type"": 2, ""weight"": 1}]"
128,67,0,1,"[{""goods_type"": 1, ""weight"": 1}]"
129,67,0,4,"[{""goods_type"": 2, ""weight"": 2}, {""goods_type"": 4, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
130,67,1,3,"[{""goods_type"": 4, ""weight"": 3}]"
131,68,0,4,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 1, ""weight"": 3}]"
132,68,0,1,"[{""goods_type"": 2, ""weight"": 1}]"
133,69,0,10,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 2, ""weight"": 6}, {""goods_type"": 2, ""weight"": 3}]"
134,69,1,5,"[{""goods_type"": 2, ""weight"": 4}, {""goods_type"": 3, ""weight"": 1}]"
135,71,0,5,"[{""goods_type"": 1, ""weight"": 2}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 1, ""weight"": 2}]"
136,71,1,3,"[{""goods_type"": 1, ""weight"": 2}, {""goods_type"": 3, ""weight"": 1}]"
137,72,0,5,"[{""goods_type"": 2, ""weight"": 5}]"
138,74,0,5,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 3, ""weight"": 3}, {""goods_type"": 1, ""weight"": 1}]"
139,74,0,5,"[{""goods_type"": 3, ""weight"": 5}]"
140,75,0,5,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 2, ""weight"": 2}, {""goods_type"": 2, ""weight"": 2}]"
141,75,1,3,"[{""goods_type"": 1, ""weight"": 2}, {""goods_type"": 2, ""weight"": 1}]"
142,76,0,5,"[{""goods_type"": 3, ""weight"": 5}]"
143,77,0,10,"[{""goods_type"": 3, ""weight"": 10}]"
144,77,1,5,"[{""goods_type"": 4, ""weight"": 5}]"
145,78,0,9,"[{""goods_type"": 3, ""weight"": 6}, {""goods_type"": 3, ""weight"": 3}]"
146,78,0,1,"[{""goods_type"": 1, ""weight"": 1}]"
147,79,0,5,"[{""goods_type"": 3, ""weight"": 2}, {""goods_type"": 4, ""weight"": 3}]"
148,79,1,3,"[{""goods_type"": 4, ""weight"": 3}]"
149,80,0,5,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 4, ""weight"": 4}]"
