order_id,node_id,order_type,quantity,goods
54,31,0,5,"[{""goods_type"": 1, ""weight"": 3}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
55,31,1,3,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 4, ""weight"": 2}]"
56,32,0,5,"[{""goods_type"": 3, ""weight"": 2}, {""goods_type"": 3, ""weight"": 2}, {""goods_type"": 2, ""weight"": 1}]"
57,33,0,4,"[{""goods_type"": 1, ""weight"": 4}]"
58,33,0,6,"[{""goods_type"": 2, ""weight"": 6}]"
59,33,1,5,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 4, ""weight"": 1}, {""goods_type"": 4, ""weight"": 3}]"
60,34,0,5,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 3, ""weight"": 4}]"
61,34,0,5,"[{""goods_type"": 2, ""weight"": 2}, {""goods_type"": 3, ""weight"": 2}, {""goods_type"": 4, ""weight"": 1}]"
62,35,0,5,"[{""goods_type"": 1, ""weight"": 2}, {""goods_type"": 1, ""weight"": 1}, {""goods_type"": 2, ""weight"": 2}]"
63,35,1,3,"[{""goods_type"": 3, ""weight"": 3}]"
64,36,0,5,"[{""goods_type"": 2, ""weight"": 5}]"
65,37,0,8,"[{""goods_type"": 3, ""weight"": 2}, {""goods_type"": 1, ""weight"": 6}]"
66,37,0,2,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 4, ""weight"": 1}]"
67,37,1,5,"[{""goods_type"": 2, ""weight"": 4}, {""goods_type"": 3, ""weight"": 1}]"
68,38,0,10,"[{""goods_type"": 1, ""weight"": 4}, {""goods_type"": 2, ""weight"": 5}, {""goods_type"": 3, ""weight"": 1}]"
69,39,0,5,"[{""goods_type"": 4, ""weight"": 2}, {""goods_type"": 3, ""weight"": 3}]"
70,39,1,1,"[{""goods_type"": 1, ""weight"": 1}]"
71,39,1,2,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
72,40,0,2,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 4, ""weight"": 1}]"
73,40,0,1,"[{""goods_type"": 1, ""weight"": 1}]"
74,40,0,2,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
75,41,0,10,"[{""goods_type"": 1, ""weight"": 5}, {""goods_type"": 1, ""weight"": 4}, {""goods_type"": 3, ""weight"": 1}]"
76,41,1,5,"[{""goods_type"": 4, ""weight"": 4}, {""goods_type"": 3, ""weight"": 1}]"
77,42,0,10,"[{""goods_type"": 4, ""weight"": 3}, {""goods_type"": 2, ""weight"": 7}]"
78,43,0,5,"[{""goods_type"": 4, ""weight"": 5}]"
79,43,1,3,"[{""goods_type"": 3, ""weight"": 2}, {""goods_type"": 4, ""weight"": 1}]"
80,44,0,2,"[{""goods_type"": 4, ""weight"": 2}]"
81,44,0,2,"[{""goods_type"": 3, ""weight"": 2}]"
82,44,0,1,"[{""goods_type"": 3, ""weight"": 1}]"
83,45,0,10,"[{""goods_type"": 2, ""weight"": 4}, {""goods_type"": 1, ""weight"": 5}, {""goods_type"": 3, ""weight"": 1}]"
84,45,1,5,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 3, ""weight"": 2}, {""goods_type"": 3, ""weight"": 2}]"
85,46,0,10,"[{""goods_type"": 3, ""weight"": 10}]"
86,47,0,5,"[{""goods_type"": 4, ""weight"": 5}]"
87,47,1,3,"[{""goods_type"": 1, ""weight"": 3}]"
88,48,0,4,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 1, ""weight"": 2}, {""goods_type"": 1, ""weight"": 1}]"
89,48,0,1,"[{""goods_type"": 2, ""weight"": 1}]"
90,49,0,10,"[{""goods_type"": 4, ""weight"": 5}, {""goods_type"": 3, ""weight"": 5}]"
91,49,1,5,"[{""goods_type"": 4, ""weight"": 5}]"
92,50,0,1,"[{""goods_type"": 4, ""weight"": 1}]"
93,50,0,2,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
94,50,0,7,"[{""goods_type"": 2, ""weight"": 7}]"
95,51,0,5,"[{""goods_type"": 2, ""weight"": 5}]"
96,51,1,2,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 4, ""weight"": 1}]"
97,51,1,1,"[{""goods_type"": 3, ""weight"": 1}]"
98,52,0,3,"[{""goods_type"": 1, ""weight"": 2}, {""goods_type"": 2, ""weight"": 1}]"
99,52,0,2,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
100,53,0,10,"[{""goods_type"": 2, ""weight"": 10}]"
101,53,1,5,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 1, ""weight"": 2}, {""goods_type"": 1, ""weight"": 2}]"
102,54,0,10,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 3, ""weight"": 3}, {""goods_type"": 3, ""weight"": 6}]"
103,55,0,5,"[{""goods_type"": 4, ""weight"": 4}, {""goods_type"": 2, ""weight"": 1}]"
104,55,1,3,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 1, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
105,56,0,5,"[{""goods_type"": 3, ""weight"": 2}, {""goods_type"": 1, ""weight"": 3}]"
106,57,0,10,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 1, ""weight"": 9}]"
107,57,1,5,"[{""goods_type"": 2, ""weight"": 4}, {""goods_type"": 2, ""weight"": 1}]"
108,58,0,1,"[{""goods_type"": 4, ""weight"": 1}]"
109,58,0,6,"[{""goods_type"": 3, ""weight"": 6}]"
110,58,0,3,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
111,59,0,5,"[{""goods_type"": 2, ""weight"": 5}]"
112,59,1,3,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 2, ""weight"": 2}]"
113,60,0,3,"[{""goods_type"": 4, ""weight"": 2}, {""goods_type"": 3, ""weight"": 1}]"
114,60,0,1,"[{""goods_type"": 3, ""weight"": 1}]"
115,60,0,1,"[{""goods_type"": 4, ""weight"": 1}]"
116,61,0,10,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 3, ""weight"": 7}, {""goods_type"": 4, ""weight"": 2}]"
117,61,1,5,"[{""goods_type"": 4, ""weight"": 2}, {""goods_type"": 3, ""weight"": 3}]"
118,62,0,10,"[{""goods_type"": 1, ""weight"": 10}]"
119,63,0,5,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 3, ""weight"": 4}]"
120,63,1,3,"[{""goods_type"": 1, ""weight"": 2}, {""goods_type"": 3, ""weight"": 1}]"
121,64,0,5,"[{""goods_type"": 1, ""weight"": 3}, {""goods_type"": 1, ""weight"": 2}]"
122,65,0,10,"[{""goods_type"": 3, ""weight"": 2}, {""goods_type"": 4, ""weight"": 5}, {""goods_type"": 3, ""weight"": 3}]"
123,65,1,5,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 1, ""weight"": 2}, {""goods_type"": 3, ""weight"": 2}]"
124,66,0,9,"[{""goods_type"": 1, ""weight"": 7}, {""goods_type"": 2, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
125,66,0,1,"[{""goods_type"": 2, ""weight"": 1}]"
126,67,0,5,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 4, ""weight"": 2}, {""goods_type"": 2, ""weight"": 2}]"
127,67,1,3,"[{""goods_type"": 1, ""weight"": 2}, {""goods_type"": 2, ""weight"": 1}]"
128,68,0,5,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 2, ""weight"": 3}, {""goods_type"": 4, ""weight"": 1}]"
129,70,0,2,"[{""goods_type"": 3, ""weight"": 2}]"
130,70,0,2,"[{""goods_type"": 4, ""weight"": 2}]"
131,70,0,6,"[{""goods_type"": 3, ""weight"": 2}, {""goods_type"": 2, ""weight"": 4}]"
132,71,0,5,"[{""goods_type"": 1, ""weight"": 2}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 3, ""weight"": 2}]"
133,71,1,3,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 1, ""weight"": 1}, {""goods_type"": 1, ""weight"": 1}]"
134,72,0,5,"[{""goods_type"": 4, ""weight"": 5}]"
135,74,0,10,"[{""goods_type"": 4, ""weight"": 5}, {""goods_type"": 4, ""weight"": 4}, {""goods_type"": 4, ""weight"": 1}]"
136,75,0,5,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 1, ""weight"": 2}, {""goods_type"": 3, ""weight"": 2}]"
137,75,1,3,"[{""goods_type"": 1, ""weight"": 2}, {""goods_type"": 1, ""weight"": 1}]"
138,76,0,3,"[{""goods_type"": 3, ""weight"": 2}, {""goods_type"": 1, ""weight"": 1}]"
139,76,0,1,"[{""goods_type"": 4, ""weight"": 1}]"
140,76,0,1,"[{""goods_type"": 2, ""weight"": 1}]"
141,77,0,10,"[{""goods_type"": 2, ""weight"": 10}]"
142,77,1,5,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 4, ""weight"": 2}, {""goods_type"": 2, ""weight"": 2}]"
143,78,0,8,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 4, ""weight"": 5}, {""goods_type"": 3, ""weight"": 2}]"
144,78,0,1,"[{""goods_type"": 3, ""weight"": 1}]"
145,78,0,1,"[{""goods_type"": 4, ""weight"": 1}]"
146,79,0,5,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 3, ""weight"": 3}, {""goods_type"": 3, ""weight"": 1}]"
147,79,1,3,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 1, ""weight"": 2}]"
148,80,0,5,"[{""goods_type"": 4, ""weight"": 5}]"
