order_id,node_id,order_type,quantity,goods
51,27,1,3,"[{""goods_type"": 3, ""weight"": 3}]"
52,28,0,5,"[{""goods_type"": 3, ""weight"": 3}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 4, ""weight"": 1}]"
53,29,0,10,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 2, ""weight"": 9}]"
54,29,1,5,"[{""goods_type"": 1, ""weight"": 4}, {""goods_type"": 1, ""weight"": 1}]"
55,30,0,10,"[{""goods_type"": 1, ""weight"": 3}, {""goods_type"": 2, ""weight"": 7}]"
56,31,0,5,"[{""goods_type"": 2, ""weight"": 2}, {""goods_type"": 4, ""weight"": 1}, {""goods_type"": 4, ""weight"": 2}]"
57,31,0,5,"[{""goods_type"": 4, ""weight"": 5}]"
58,31,1,5,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 3, ""weight"": 3}]"
59,32,0,10,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 1, ""weight"": 9}]"
60,33,0,5,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 1, ""weight"": 2}, {""goods_type"": 2, ""weight"": 2}]"
61,33,1,3,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 1, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
62,34,0,5,"[{""goods_type"": 2, ""weight"": 4}, {""goods_type"": 4, ""weight"": 1}]"
63,35,0,5,"[{""goods_type"": 2, ""weight"": 2}, {""goods_type"": 3, ""weight"": 3}]"
64,35,0,5,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 2, ""weight"": 2}, {""goods_type"": 3, ""weight"": 2}]"
65,35,1,5,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 2, ""weight"": 2}, {""goods_type"": 2, ""weight"": 2}]"
66,36,0,10,"[{""goods_type"": 4, ""weight"": 3}, {""goods_type"": 4, ""weight"": 3}, {""goods_type"": 4, ""weight"": 4}]"
67,37,0,5,"[{""goods_type"": 2, ""weight"": 3}, {""goods_type"": 2, ""weight"": 2}]"
68,37,1,2,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
69,37,1,1,"[{""goods_type"": 4, ""weight"": 1}]"
70,38,0,5,"[{""goods_type"": 1, ""weight"": 5}]"
71,39,0,10,"[{""goods_type"": 2, ""weight"": 4}, {""goods_type"": 2, ""weight"": 5}, {""goods_type"": 3, ""weight"": 1}]"
72,39,1,5,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 2, ""weight"": 2}, {""goods_type"": 4, ""weight"": 2}]"
73,41,0,10,"[{""goods_type"": 1, ""weight"": 10}]"
74,41,1,5,"[{""goods_type"": 3, ""weight"": 5}]"
75,42,0,10,"[{""goods_type"": 1, ""weight"": 10}]"
76,43,0,5,"[{""goods_type"": 3, ""weight"": 4}, {""goods_type"": 4, ""weight"": 1}]"
77,43,1,3,"[{""goods_type"": 4, ""weight"": 3}]"
78,44,0,1,"[{""goods_type"": 2, ""weight"": 1}]"
79,44,0,1,"[{""goods_type"": 3, ""weight"": 1}]"
80,44,0,3,"[{""goods_type"": 4, ""weight"": 2}, {""goods_type"": 2, ""weight"": 1}]"
81,45,0,10,"[{""goods_type"": 2, ""weight"": 10}]"
82,45,1,5,"[{""goods_type"": 1, ""weight"": 5}]"
83,47,0,5,"[{""goods_type"": 3, ""weight"": 5}]"
84,47,1,3,"[{""goods_type"": 2, ""weight"": 3}]"
85,48,0,2,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
86,48,0,3,"[{""goods_type"": 3, ""weight"": 3}]"
87,49,0,10,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 4, ""weight"": 9}]"
88,49,1,5,"[{""goods_type"": 3, ""weight"": 5}]"
89,50,0,3,"[{""goods_type"": 2, ""weight"": 2}, {""goods_type"": 3, ""weight"": 1}]"
90,50,0,1,"[{""goods_type"": 4, ""weight"": 1}]"
91,50,0,6,"[{""goods_type"": 2, ""weight"": 6}]"
