order_id,node_id,order_type,quantity,goods
33,18,0,9,"[{""goods_type"": 3, ""weight"": 4}, {""goods_type"": 3, ""weight"": 3}, {""goods_type"": 3, ""weight"": 2}]"
34,19,0,3,"[{""goods_type"": 1, ""weight"": 3}]"
35,19,0,2,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
36,19,1,3,"[{""goods_type"": 3, ""weight"": 3}]"
37,20,0,2,"[{""goods_type"": 2, ""weight"": 2}]"
38,20,0,3,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 1, ""weight"": 1}]"
39,21,0,10,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 2, ""weight"": 9}]"
40,21,1,4,"[{""goods_type"": 3, ""weight"": 4}]"
41,21,1,1,"[{""goods_type"": 2, ""weight"": 1}]"
42,22,0,10,"[{""goods_type"": 2, ""weight"": 3}, {""goods_type"": 1, ""weight"": 5}, {""goods_type"": 1, ""weight"": 2}]"
43,23,0,4,"[{""goods_type"": 1, ""weight"": 2}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 1, ""weight"": 1}]"
44,23,0,1,"[{""goods_type"": 2, ""weight"": 1}]"
45,23,1,3,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 1, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
46,24,0,1,"[{""goods_type"": 1, ""weight"": 1}]"
47,24,0,2,"[{""goods_type"": 3, ""weight"": 2}]"
48,24,0,2,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
49,25,0,10,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 2, ""weight"": 9}]"
50,25,1,5,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 2, ""weight"": 4}]"
51,26,0,10,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}, {""goods_type"": 4, ""weight"": 8}]"
52,27,0,5,"[{""goods_type"": 2, ""weight"": 2}, {""goods_type"": 4, ""weight"": 2}, {""goods_type"": 2, ""weight"": 1}]"
53,27,1,3,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
54,28,0,5,"[{""goods_type"": 3, ""weight"": 2}, {""goods_type"": 2, ""weight"": 3}]"
55,29,0,10,"[{""goods_type"": 3, ""weight"": 9}, {""goods_type"": 1, ""weight"": 1}]"
56,29,1,5,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 3, ""weight"": 4}]"
57,30,0,3,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 2, ""weight"": 2}]"
58,30,0,7,"[{""goods_type"": 1, ""weight"": 3}, {""goods_type"": 3, ""weight"": 4}]"
59,31,0,5,"[{""goods_type"": 2, ""weight"": 2}, {""goods_type"": 1, ""weight"": 2}, {""goods_type"": 2, ""weight"": 1}]"
60,31,1,3,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 4, ""weight"": 2}]"
61,32,0,1,"[{""goods_type"": 3, ""weight"": 1}]"
62,32,0,1,"[{""goods_type"": 1, ""weight"": 1}]"
63,32,0,3,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 2, ""weight"": 2}]"
64,33,0,10,"[{""goods_type"": 1, ""weight"": 10}]"
65,33,1,5,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 3, ""weight"": 4}]"
66,34,0,10,"[{""goods_type"": 3, ""weight"": 8}, {""goods_type"": 4, ""weight"": 2}]"
67,35,0,5,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 1, ""weight"": 3}, {""goods_type"": 3, ""weight"": 1}]"
68,35,1,3,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 3, ""weight"": 2}]"
69,36,0,5,"[{""goods_type"": 4, ""weight"": 2}, {""goods_type"": 3, ""weight"": 2}, {""goods_type"": 2, ""weight"": 1}]"
70,37,0,10,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 3, ""weight"": 2}, {""goods_type"": 3, ""weight"": 7}]"
71,37,1,5,"[{""goods_type"": 2, ""weight"": 5}]"
72,38,0,10,"[{""goods_type"": 1, ""weight"": 2}, {""goods_type"": 3, ""weight"": 8}]"
73,39,0,5,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 1, ""weight"": 2}, {""goods_type"": 1, ""weight"": 2}]"
74,39,1,3,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 1, ""weight"": 2}]"
75,40,0,3,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 3, ""weight"": 2}]"
76,40,0,1,"[{""goods_type"": 4, ""weight"": 1}]"
77,40,0,1,"[{""goods_type"": 2, ""weight"": 1}]"
78,41,0,10,"[{""goods_type"": 1, ""weight"": 5}, {""goods_type"": 1, ""weight"": 4}, {""goods_type"": 2, ""weight"": 1}]"
79,41,1,5,"[{""goods_type"": 1, ""weight"": 5}]"
80,42,0,9,"[{""goods_type"": 2, ""weight"": 3}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 1, ""weight"": 5}]"
81,42,0,1,"[{""goods_type"": 4, ""weight"": 1}]"
82,43,0,4,"[{""goods_type"": 2, ""weight"": 2}, {""goods_type"": 2, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
83,43,0,1,"[{""goods_type"": 3, ""weight"": 1}]"
84,43,1,3,"[{""goods_type"": 2, ""weight"": 3}]"
85,44,0,2,"[{""goods_type"": 2, ""weight"": 2}]"
86,44,0,3,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 1, ""weight"": 1}]"
87,45,0,10,"[{""goods_type"": 3, ""weight"": 2}, {""goods_type"": 3, ""weight"": 5}, {""goods_type"": 1, ""weight"": 3}]"
88,45,1,5,"[{""goods_type"": 2, ""weight"": 5}]"
89,47,0,5,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 1, ""weight"": 3}, {""goods_type"": 2, ""weight"": 1}]"
90,47,1,3,"[{""goods_type"": 4, ""weight"": 3}]"
91,48,0,4,"[{""goods_type"": 4, ""weight"": 3}, {""goods_type"": 3, ""weight"": 1}]"
92,48,0,1,"[{""goods_type"": 4, ""weight"": 1}]"
93,49,0,10,"[{""goods_type"": 1, ""weight"": 3}, {""goods_type"": 1, ""weight"": 5}, {""goods_type"": 1, ""weight"": 2}]"
94,49,1,5,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 1, ""weight"": 4}]"
95,50,0,10,"[{""goods_type"": 3, ""weight"": 10}]"
96,51,0,5,"[{""goods_type"": 1, ""weight"": 2}, {""goods_type"": 2, ""weight"": 1}, {""goods_type"": 3, ""weight"": 2}]"
97,51,1,3,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
98,52,0,5,"[{""goods_type"": 4, ""weight"": 5}]"
99,53,0,10,"[{""goods_type"": 3, ""weight"": 8}, {""goods_type"": 4, ""weight"": 2}]"
100,53,1,5,"[{""goods_type"": 3, ""weight"": 2}, {""goods_type"": 2, ""weight"": 3}]"
101,54,0,10,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 2, ""weight"": 8}, {""goods_type"": 3, ""weight"": 1}]"
102,55,0,5,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 2, ""weight"": 4}]"
103,55,1,3,"[{""goods_type"": 2, ""weight"": 3}]"
104,56,0,5,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 4, ""weight"": 4}]"
105,57,0,10,"[{""goods_type"": 4, ""weight"": 2}, {""goods_type"": 2, ""weight"": 1}, {""goods_type"": 3, ""weight"": 7}]"
106,57,1,5,"[{""goods_type"": 2, ""weight"": 5}]"
107,58,0,1,"[{""goods_type"": 4, ""weight"": 1}]"
108,58,0,9,"[{""goods_type"": 1, ""weight"": 9}]"
109,59,0,5,"[{""goods_type"": 2, ""weight"": 3}, {""goods_type"": 1, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
110,59,1,3,"[{""goods_type"": 4, ""weight"": 3}]"
111,60,0,5,"[{""goods_type"": 2, ""weight"": 3}, {""goods_type"": 4, ""weight"": 1}, {""goods_type"": 4, ""weight"": 1}]"
112,61,0,10,"[{""goods_type"": 2, ""weight"": 10}]"
113,61,1,5,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 2, ""weight"": 3}]"
114,62,0,5,"[{""goods_type"": 2, ""weight"": 3}, {""goods_type"": 2, ""weight"": 2}]"
115,62,0,3,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 1, ""weight"": 2}]"
116,62,0,2,"[{""goods_type"": 1, ""weight"": 2}]"
117,63,0,5,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 4, ""weight"": 3}, {""goods_type"": 2, ""weight"": 1}]"
118,63,1,3,"[{""goods_type"": 2, ""weight"": 3}]"
119,64,0,5,"[{""goods_type"": 2, ""weight"": 3}, {""goods_type"": 1, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
120,65,0,9,"[{""goods_type"": 1, ""weight"": 2}, {""goods_type"": 1, ""weight"": 7}]"
121,65,0,1,"[{""goods_type"": 2, ""weight"": 1}]"
122,65,1,5,"[{""goods_type"": 3, ""weight"": 5}]"
123,66,0,2,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 4, ""weight"": 1}]"
124,66,0,6,"[{""goods_type"": 4, ""weight"": 6}]"
125,66,0,2,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
126,67,0,5,"[{""goods_type"": 2, ""weight"": 5}]"
127,67,1,3,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
128,68,0,4,"[{""goods_type"": 1, ""weight"": 4}]"
129,68,0,1,"[{""goods_type"": 1, ""weight"": 1}]"
130,69,0,10,"[{""goods_type"": 4, ""weight"": 8}, {""goods_type"": 3, ""weight"": 2}]"
131,69,1,2,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
132,69,1,3,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 1, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
133,70,0,10,"[{""goods_type"": 4, ""weight"": 3}, {""goods_type"": 3, ""weight"": 7}]"
134,71,0,5,"[{""goods_type"": 4, ""weight"": 2}, {""goods_type"": 3, ""weight"": 3}]"
135,71,1,3,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
136,72,0,3,"[{""goods_type"": 1, ""weight"": 2}, {""goods_type"": 1, ""weight"": 1}]"
137,72,0,1,"[{""goods_type"": 1, ""weight"": 1}]"
138,72,0,1,"[{""goods_type"": 2, ""weight"": 1}]"
139,74,0,3,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 3, ""weight"": 2}]"
140,74,0,5,"[{""goods_type"": 4, ""weight"": 5}]"
141,74,0,2,"[{""goods_type"": 4, ""weight"": 2}]"
142,75,0,5,"[{""goods_type"": 3, ""weight"": 3}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 4, ""weight"": 1}]"
143,75,1,2,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
144,75,1,1,"[{""goods_type"": 4, ""weight"": 1}]"
145,76,0,1,"[{""goods_type"": 3, ""weight"": 1}]"
146,76,0,4,"[{""goods_type"": 3, ""weight"": 2}, {""goods_type"": 4, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
147,77,0,10,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 1, ""weight"": 5}, {""goods_type"": 1, ""weight"": 4}]"
148,77,1,5,"[{""goods_type"": 1, ""weight"": 5}]"
149,78,0,10,"[{""goods_type"": 2, ""weight"": 3}, {""goods_type"": 3, ""weight"": 2}, {""goods_type"": 2, ""weight"": 5}]"
150,79,0,5,"[{""goods_type"": 1, ""weight"": 4}, {""goods_type"": 3, ""weight"": 1}]"
151,79,1,3,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}, {""goods_type"": 4, ""weight"": 1}]"
152,80,0,2,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
153,80,0,3,"[{""goods_type"": 1, ""weight"": 3}]"
154,81,0,10,"[{""goods_type"": 3, ""weight"": 6}, {""goods_type"": 1, ""weight"": 3}, {""goods_type"": 3, ""weight"": 1}]"
155,81,1,5,"[{""goods_type"": 2, ""weight"": 5}]"
156,82,0,10,"[{""goods_type"": 1, ""weight"": 10}]"
157,83,0,5,"[{""goods_type"": 4, ""weight"": 5}]"
158,83,1,3,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 1, ""weight"": 2}]"
159,84,0,5,"[{""goods_type"": 1, ""weight"": 4}, {""goods_type"": 2, ""weight"": 1}]"
160,85,0,10,"[{""goods_type"": 3, ""weight"": 6}, {""goods_type"": 4, ""weight"": 4}]"
161,85,1,1,"[{""goods_type"": 4, ""weight"": 1}]"
162,85,1,4,"[{""goods_type"": 1, ""weight"": 3}, {""goods_type"": 3, ""weight"": 1}]"
163,86,0,10,"[{""goods_type"": 2, ""weight"": 8}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 4, ""weight"": 1}]"
164,87,0,5,"[{""goods_type"": 3, ""weight"": 3}, {""goods_type"": 4, ""weight"": 2}]"
165,87,1,3,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 4, ""weight"": 1}]"
166,88,0,5,"[{""goods_type"": 1, ""weight"": 5}]"
167,89,0,10,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 3, ""weight"": 5}, {""goods_type"": 4, ""weight"": 4}]"
168,89,1,5,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 1, ""weight"": 1}, {""goods_type"": 3, ""weight"": 3}]"
169,90,0,2,"[{""goods_type"": 2, ""weight"": 2}]"
170,90,0,5,"[{""goods_type"": 4, ""weight"": 3}, {""goods_type"": 3, ""weight"": 2}]"
171,90,0,3,"[{""goods_type"": 2, ""weight"": 2}, {""goods_type"": 3, ""weight"": 1}]"
172,91,0,5,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 3, ""weight"": 4}]"
173,91,1,3,"[{""goods_type"": 4, ""weight"": 3}]"
174,92,0,5,"[{""goods_type"": 2, ""weight"": 2}, {""goods_type"": 2, ""weight"": 1}, {""goods_type"": 3, ""weight"": 2}]"
175,93,0,10,"[{""goods_type"": 4, ""weight"": 2}, {""goods_type"": 3, ""weight"": 8}]"
176,93,1,5,"[{""goods_type"": 2, ""weight"": 5}]"
177,95,0,5,"[{""goods_type"": 4, ""weight"": 5}]"
178,95,1,3,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
179,96,0,5,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 2, ""weight"": 4}]"
180,97,0,10,"[{""goods_type"": 3, ""weight"": 10}]"
181,97,1,5,"[{""goods_type"": 3, ""weight"": 5}]"
182,98,0,10,"[{""goods_type"": 2, ""weight"": 5}, {""goods_type"": 1, ""weight"": 5}]"
183,99,0,5,"[{""goods_type"": 4, ""weight"": 5}]"
184,99,1,3,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}, {""goods_type"": 4, ""weight"": 1}]"
185,100,0,5,"[{""goods_type"": 2, ""weight"": 5}]"
