order_id,node_id,order_type,quantity,goods
87,45,1,5,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 3, ""weight"": 4}]"
88,46,0,10,"[{""goods_type"": 1, ""weight"": 10}]"
89,47,0,5,"[{""goods_type"": 4, ""weight"": 5}]"
90,47,1,3,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 1, ""weight"": 1}, {""goods_type"": 1, ""weight"": 1}]"
91,48,0,1,"[{""goods_type"": 4, ""weight"": 1}]"
92,48,0,4,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 4, ""weight"": 1}, {""goods_type"": 2, ""weight"": 2}]"
93,49,0,10,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 2, ""weight"": 6}, {""goods_type"": 1, ""weight"": 3}]"
94,49,1,5,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 2, ""weight"": 3}]"
95,50,0,6,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 2, ""weight"": 5}]"
96,50,0,2,"[{""goods_type"": 2, ""weight"": 2}]"
97,50,0,2,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 1, ""weight"": 1}]"
98,51,0,5,"[{""goods_type"": 1, ""weight"": 5}]"
99,51,1,3,"[{""goods_type"": 1, ""weight"": 3}]"
100,52,0,5,"[{""goods_type"": 4, ""weight"": 2}, {""goods_type"": 4, ""weight"": 1}, {""goods_type"": 4, ""weight"": 2}]"
101,53,0,9,"[{""goods_type"": 1, ""weight"": 3}, {""goods_type"": 1, ""weight"": 1}, {""goods_type"": 2, ""weight"": 5}]"
102,53,0,1,"[{""goods_type"": 4, ""weight"": 1}]"
103,53,1,5,"[{""goods_type"": 2, ""weight"": 2}, {""goods_type"": 2, ""weight"": 1}, {""goods_type"": 3, ""weight"": 2}]"
104,54,0,10,"[{""goods_type"": 4, ""weight"": 10}]"
105,55,0,5,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 2, ""weight"": 3}, {""goods_type"": 3, ""weight"": 1}]"
106,55,1,3,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 4, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
107,56,0,4,"[{""goods_type"": 2, ""weight"": 2}, {""goods_type"": 1, ""weight"": 2}]"
108,56,0,1,"[{""goods_type"": 4, ""weight"": 1}]"
109,57,0,10,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}, {""goods_type"": 1, ""weight"": 8}]"
110,57,1,5,"[{""goods_type"": 4, ""weight"": 3}, {""goods_type"": 3, ""weight"": 2}]"
111,58,0,10,"[{""goods_type"": 1, ""weight"": 7}, {""goods_type"": 2, ""weight"": 2}, {""goods_type"": 2, ""weight"": 1}]"
112,59,0,5,"[{""goods_type"": 1, ""weight"": 5}]"
113,59,1,3,"[{""goods_type"": 2, ""weight"": 3}]"
114,60,0,5,"[{""goods_type"": 4, ""weight"": 3}, {""goods_type"": 3, ""weight"": 2}]"
115,61,0,10,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 1, ""weight"": 1}, {""goods_type"": 1, ""weight"": 8}]"
116,61,1,5,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 4, ""weight"": 4}]"
117,62,0,6,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 2, ""weight"": 3}, {""goods_type"": 3, ""weight"": 2}]"
118,62,0,4,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 4, ""weight"": 3}]"
119,63,0,5,"[{""goods_type"": 3, ""weight"": 5}]"
120,63,1,3,"[{""goods_type"": 1, ""weight"": 2}, {""goods_type"": 2, ""weight"": 1}]"
121,64,0,1,"[{""goods_type"": 2, ""weight"": 1}]"
122,64,0,1,"[{""goods_type"": 2, ""weight"": 1}]"
123,64,0,3,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
124,65,0,10,"[{""goods_type"": 2, ""weight"": 4}, {""goods_type"": 3, ""weight"": 6}]"
125,65,1,5,"[{""goods_type"": 3, ""weight"": 5}]"
126,66,0,8,"[{""goods_type"": 3, ""weight"": 2}, {""goods_type"": 4, ""weight"": 5}, {""goods_type"": 3, ""weight"": 1}]"
127,66,0,2,"[{""goods_type"": 2, ""weight"": 2}]"
128,67,0,5,"[{""goods_type"": 1, ""weight"": 5}]"
129,67,1,1,"[{""goods_type"": 2, ""weight"": 1}]"
130,67,1,2,"[{""goods_type"": 3, ""weight"": 2}]"
131,69,0,10,"[{""goods_type"": 2, ""weight"": 10}]"
132,69,1,3,"[{""goods_type"": 2, ""weight"": 3}]"
133,69,1,2,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
134,70,0,10,"[{""goods_type"": 2, ""weight"": 4}, {""goods_type"": 2, ""weight"": 5}, {""goods_type"": 2, ""weight"": 1}]"
135,71,0,5,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 4, ""weight"": 2}, {""goods_type"": 3, ""weight"": 2}]"
136,71,1,3,"[{""goods_type"": 1, ""weight"": 3}]"
137,72,0,5,"[{""goods_type"": 3, ""weight"": 2}, {""goods_type"": 2, ""weight"": 1}, {""goods_type"": 2, ""weight"": 2}]"
138,74,0,10,"[{""goods_type"": 1, ""weight"": 10}]"
139,75,0,5,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 1, ""weight"": 3}, {""goods_type"": 3, ""weight"": 1}]"
140,75,1,3,"[{""goods_type"": 2, ""weight"": 3}]"
141,76,0,1,"[{""goods_type"": 4, ""weight"": 1}]"
142,76,0,2,"[{""goods_type"": 2, ""weight"": 2}]"
143,76,0,2,"[{""goods_type"": 3, ""weight"": 2}]"
144,77,0,10,"[{""goods_type"": 3, ""weight"": 10}]"
145,77,1,5,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 4, ""weight"": 2}, {""goods_type"": 4, ""weight"": 2}]"
146,78,0,5,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 4, ""weight"": 1}, {""goods_type"": 3, ""weight"": 3}]"
147,78,0,4,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 2, ""weight"": 2}, {""goods_type"": 1, ""weight"": 1}]"
148,78,0,1,"[{""goods_type"": 2, ""weight"": 1}]"
149,79,0,5,"[{""goods_type"": 2, ""weight"": 5}]"
150,79,1,3,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
151,80,0,2,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
152,80,0,2,"[{""goods_type"": 3, ""weight"": 2}]"
153,80,0,1,"[{""goods_type"": 2, ""weight"": 1}]"
154,81,0,10,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 3, ""weight"": 5}, {""goods_type"": 4, ""weight"": 4}]"
155,81,1,5,"[{""goods_type"": 3, ""weight"": 5}]"
156,82,0,10,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 4, ""weight"": 4}, {""goods_type"": 3, ""weight"": 5}]"
157,83,0,5,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 4, ""weight"": 4}]"
158,83,1,3,"[{""goods_type"": 2, ""weight"": 3}]"
159,84,0,5,"[{""goods_type"": 4, ""weight"": 5}]"
160,85,0,10,"[{""goods_type"": 3, ""weight"": 4}, {""goods_type"": 2, ""weight"": 4}, {""goods_type"": 2, ""weight"": 2}]"
161,85,1,5,"[{""goods_type"": 2, ""weight"": 5}]"
162,86,0,3,"[{""goods_type"": 3, ""weight"": 2}, {""goods_type"": 2, ""weight"": 1}]"
163,86,0,7,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 4, ""weight"": 6}]"
164,87,0,5,"[{""goods_type"": 2, ""weight"": 3}, {""goods_type"": 3, ""weight"": 2}]"
165,87,1,2,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
166,87,1,1,"[{""goods_type"": 4, ""weight"": 1}]"
167,88,0,5,"[{""goods_type"": 2, ""weight"": 4}, {""goods_type"": 2, ""weight"": 1}]"
168,89,0,10,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 4, ""weight"": 9}]"
169,89,1,5,"[{""goods_type"": 4, ""weight"": 2}, {""goods_type"": 4, ""weight"": 3}]"
170,90,0,10,"[{""goods_type"": 2, ""weight"": 10}]"
171,91,0,5,"[{""goods_type"": 3, ""weight"": 5}]"
172,91,1,3,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
173,92,0,2,"[{""goods_type"": 1, ""weight"": 2}]"
174,92,0,2,"[{""goods_type"": 2, ""weight"": 2}]"
175,92,0,1,"[{""goods_type"": 1, ""weight"": 1}]"
176,93,0,10,"[{""goods_type"": 2, ""weight"": 8}, {""goods_type"": 2, ""weight"": 2}]"
177,93,1,5,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 3, ""weight"": 4}]"
178,94,0,8,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 1, ""weight"": 3}, {""goods_type"": 3, ""weight"": 4}]"
179,94,0,2,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 4, ""weight"": 1}]"
180,95,0,5,"[{""goods_type"": 4, ""weight"": 5}]"
181,95,1,3,"[{""goods_type"": 2, ""weight"": 3}]"
182,96,0,5,"[{""goods_type"": 3, ""weight"": 5}]"
183,97,0,10,"[{""goods_type"": 4, ""weight"": 5}, {""goods_type"": 3, ""weight"": 5}]"
184,97,1,5,"[{""goods_type"": 4, ""weight"": 2}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 4, ""weight"": 2}]"
185,98,0,5,"[{""goods_type"": 1, ""weight"": 3}, {""goods_type"": 2, ""weight"": 2}]"
186,98,0,5,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 3, ""weight"": 4}]"
187,99,0,5,"[{""goods_type"": 2, ""weight"": 2}, {""goods_type"": 4, ""weight"": 3}]"
188,99,1,3,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 3, ""weight"": 2}]"
189,100,0,1,"[{""goods_type"": 1, ""weight"": 1}]"
190,100,0,4,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 4, ""weight"": 3}]"
