order_id,node_id,order_type,quantity,goods
28,17,1,5,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 2, ""weight"": 3}]"
29,18,0,10,"[{""goods_type"": 2, ""weight"": 10}]"
30,19,0,5,"[{""goods_type"": 2, ""weight"": 2}, {""goods_type"": 1, ""weight"": 1}, {""goods_type"": 2, ""weight"": 2}]"
31,19,1,3,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 3, ""weight"": 2}]"
32,20,0,1,"[{""goods_type"": 2, ""weight"": 1}]"
33,20,0,2,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
34,20,0,2,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 1, ""weight"": 1}]"
35,22,0,5,"[{""goods_type"": 4, ""weight"": 2}, {""goods_type"": 2, ""weight"": 3}]"
36,22,1,3,"[{""goods_type"": 4, ""weight"": 2}, {""goods_type"": 4, ""weight"": 1}]"
37,23,0,2,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 4, ""weight"": 1}]"
38,23,0,1,"[{""goods_type"": 2, ""weight"": 1}]"
39,23,0,2,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 4, ""weight"": 1}]"
40,24,0,10,"[{""goods_type"": 3, ""weight"": 9}, {""goods_type"": 2, ""weight"": 1}]"
41,24,1,5,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 2, ""weight"": 2}, {""goods_type"": 3, ""weight"": 2}]"
42,25,0,1,"[{""goods_type"": 1, ""weight"": 1}]"
43,25,0,9,"[{""goods_type"": 4, ""weight"": 2}, {""goods_type"": 4, ""weight"": 7}]"
44,26,0,5,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 4, ""weight"": 3}, {""goods_type"": 2, ""weight"": 1}]"
45,27,0,10,"[{""goods_type"": 4, ""weight"": 10}]"
46,27,1,5,"[{""goods_type"": 4, ""weight"": 2}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 3, ""weight"": 2}]"
47,28,0,2,"[{""goods_type"": 2, ""weight"": 2}]"
48,28,0,8,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 4, ""weight"": 7}]"
49,29,0,5,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 2, ""weight"": 3}, {""goods_type"": 4, ""weight"": 1}]"
50,29,1,2,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
51,29,1,1,"[{""goods_type"": 1, ""weight"": 1}]"
52,30,0,1,"[{""goods_type"": 4, ""weight"": 1}]"
53,30,0,4,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 3, ""weight"": 3}]"
54,31,0,10,"[{""goods_type"": 3, ""weight"": 10}]"
55,32,0,5,"[{""goods_type"": 3, ""weight"": 5}]"
56,32,1,3,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 2, ""weight"": 2}]"
57,33,0,1,"[{""goods_type"": 4, ""weight"": 1}]"
58,33,0,1,"[{""goods_type"": 1, ""weight"": 1}]"
59,33,0,3,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 4, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
60,34,0,10,"[{""goods_type"": 1, ""weight"": 2}, {""goods_type"": 1, ""weight"": 2}, {""goods_type"": 1, ""weight"": 6}]"
61,34,1,5,"[{""goods_type"": 3, ""weight"": 5}]"
62,35,0,10,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 4, ""weight"": 9}]"
63,36,0,1,"[{""goods_type"": 1, ""weight"": 1}]"
64,36,0,1,"[{""goods_type"": 3, ""weight"": 1}]"
65,36,0,3,"[{""goods_type"": 4, ""weight"": 3}]"
66,38,0,10,"[{""goods_type"": 3, ""weight"": 8}, {""goods_type"": 2, ""weight"": 2}]"
67,39,0,5,"[{""goods_type"": 1, ""weight"": 5}]"
68,39,1,3,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
69,40,0,1,"[{""goods_type"": 4, ""weight"": 1}]"
70,40,0,2,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
71,40,0,2,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 4, ""weight"": 1}]"
72,41,0,3,"[{""goods_type"": 4, ""weight"": 3}]"
73,41,0,7,"[{""goods_type"": 2, ""weight"": 5}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
74,42,0,5,"[{""goods_type"": 1, ""weight"": 2}, {""goods_type"": 3, ""weight"": 1}, {""goods_type"": 1, ""weight"": 2}]"
75,42,1,1,"[{""goods_type"": 4, ""weight"": 1}]"
76,42,1,2,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
77,43,0,5,"[{""goods_type"": 1, ""weight"": 1}, {""goods_type"": 1, ""weight"": 3}, {""goods_type"": 3, ""weight"": 1}]"
78,44,0,10,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 3, ""weight"": 2}, {""goods_type"": 2, ""weight"": 7}]"
79,44,1,5,"[{""goods_type"": 1, ""weight"": 5}]"
80,45,0,10,"[{""goods_type"": 3, ""weight"": 1}, {""goods_type"": 4, ""weight"": 9}]"
81,46,0,1,"[{""goods_type"": 1, ""weight"": 1}]"
82,46,0,2,"[{""goods_type"": 1, ""weight"": 2}]"
83,46,0,2,"[{""goods_type"": 4, ""weight"": 2}]"
84,47,0,10,"[{""goods_type"": 3, ""weight"": 5}, {""goods_type"": 4, ""weight"": 1}, {""goods_type"": 4, ""weight"": 4}]"
85,47,1,5,"[{""goods_type"": 2, ""weight"": 5}]"
86,48,0,10,"[{""goods_type"": 3, ""weight"": 4}, {""goods_type"": 4, ""weight"": 5}, {""goods_type"": 3, ""weight"": 1}]"
87,50,0,2,"[{""goods_type"": 4, ""weight"": 1}, {""goods_type"": 3, ""weight"": 1}]"
88,50,0,2,"[{""goods_type"": 2, ""weight"": 1}, {""goods_type"": 2, ""weight"": 1}]"
89,50,0,1,"[{""goods_type"": 3, ""weight"": 1}]"
